credit_card,amount,25%,50%,75%,credit_limit,date
1461675388467265,830.05,19.17,26.8,36.92,3000,2015-09-29 22:46:34
1461675388467265,841.01,19.17,26.8,36.92,3000,2015-08-02 21:57:19
1464551767416747,957.3,28.7675,49.13,68.8375,8000,2015-10-20 15:22:46
1468686791689484,964.83,39.37,60.43,85.66,9000,2015-08-22 00:44:08
1468686791689484,826.03,39.37,60.43,85.66,9000,2015-09-16 23:15:00
1468686791689484,841.07,39.37,60.43,85.66,9000,2015-09-23 18:30:04
1468686791689484,994.71,39.37,60.43,85.66,9000,2015-10-14 19:39:02
1475826831184689,838.72,37.465,59.57,82.4,20000,2015-09-14 16:10:06
1475826831184689,975.31,37.465,59.57,82.4,20000,2015-10-21 23:41:12
1475826831184689,839.76,37.465,59.57,82.4,20000,2015-10-03 18:44:08
1475826831184689,842.65,37.465,59.57,82.4,20000,2015-10-05 20:37:51
1475826831184689,810.02,37.465,59.57,82.4,20000,2015-09-13 00:50:07
1475826831184689,895.64,37.465,59.57,82.4,20000,2015-08-01 20:39:39
1475826831184689,840.94,37.465,59.57,82.4,20000,2015-08-14 19:23:44
1475826831184689,869.66,37.465,59.57,82.4,20000,2015-08-09 18:28:28
1475826831184689,829.05,37.465,59.57,82.4,20000,2015-08-07 13:00:53
1475826831184689,883.74,37.465,59.57,82.4,20000,2015-10-19 19:50:58
1475826831184689,995.9,37.465,59.57,82.4,20000,2015-09-19 00:26:56
1475826831184689,893.41,37.465,59.57,82.4,20000,2015-09-30 18:28:15
1475826831184689,992.23,37.465,59.57,82.4,20000,2015-08-15 00:59:48
1475826831184689,858.55,37.465,59.57,82.4,20000,2015-09-23 22:49:40
1475826831184689,875.75,37.465,59.57,82.4,20000,2015-08-07 20:39:22
1488824811225438,879.77,84.98,134.93,193.56,35000,2015-10-24 22:58:20
1488824811225438,994.0,84.98,134.93,193.56,35000,2015-08-27 19:03:51
1488824811225438,988.07,84.98,134.93,193.56,35000,2015-10-29 17:06:16
1488824811225438,946.49,84.98,134.93,193.56,35000,2015-10-07 23:09:16
1488824811225438,868.96,84.98,134.93,193.56,35000,2015-09-08 22:18:09
1488824811225438,971.45,84.98,134.93,193.56,35000,2015-09-10 19:10:39
1488824811225438,933.0,84.98,134.93,193.56,35000,2015-10-15 18:56:25
1488824811225438,899.16,84.98,134.93,193.56,35000,2015-09-13 21:31:59
1488824811225438,995.13,84.98,134.93,193.56,35000,2015-10-16 15:50:41
1488824811225438,821.02,84.98,134.93,193.56,35000,2015-10-01 22:41:10
1488824811225438,912.56,84.98,134.93,193.56,35000,2015-10-01 19:28:50
1488824811225438,863.03,84.98,134.93,193.56,35000,2015-07-31 13:20:12
1489635379898079,823.22,38.8125,65.11,89.7925,7000,2015-08-13 20:43:04
1489635379898079,887.96,38.8125,65.11,89.7925,7000,2015-10-09 17:49:55
1492903951796501,847.16,63.9275,111.09,153.0275,10000,2015-09-10 17:32:17
1492903951796501,956.53,63.9275,111.09,153.0275,10000,2015-07-31 21:25:16
1498307521782517,835.68,30.11,47.26,67.48,12000,2015-09-17 20:02:26
1498307521782517,884.47,30.11,47.26,67.48,12000,2015-09-24 22:31:08
1498307521782517,936.42,30.11,47.26,67.48,12000,2015-10-15 20:20:16
1498307521782517,924.02,30.11,47.26,67.48,12000,2015-10-26 19:34:21
1498307521782517,986.7,30.11,47.26,67.48,12000,2015-10-09 18:43:50
1498307521782517,942.44,30.11,47.26,67.48,12000,2015-10-20 19:12:31
1498307521782517,894.18,30.11,47.26,67.48,12000,2015-09-23 20:34:59
1498307521782517,819.36,30.11,47.26,67.48,12000,2015-10-08 18:53:46
1498307521782517,955.37,30.11,47.26,67.48,12000,2015-08-06 19:01:05
1498307521782517,866.22,30.11,47.26,67.48,12000,2015-10-10 00:36:40
1501541842357388,983.02,31.145,48.3,67.8875,10000,2015-09-18 22:52:46
1501541842357388,849.68,31.145,48.3,67.8875,10000,2015-09-18 21:20:58
1501541842357388,853.36,31.145,48.3,67.8875,10000,2015-08-01 00:05:32
1501541842357388,890.47,31.145,48.3,67.8875,10000,2015-09-08 01:00:49
1501541842357388,812.78,31.145,48.3,67.8875,10000,2015-10-22 19:04:58
1501541842357388,846.19,31.145,48.3,67.8875,10000,2015-09-08 20:56:41
1505998080559428,878.19,25.3775,41.8,56.6425,8000,2015-08-14 22:22:57
1505998080559428,983.61,25.3775,41.8,56.6425,8000,2015-09-11 22:35:40
1505998080559428,852.05,25.3775,41.8,56.6425,8000,2015-08-05 19:28:06
1505998080559428,891.33,25.3775,41.8,56.6425,8000,2015-10-14 21:01:20
1505998080559428,805.98,25.3775,41.8,56.6425,8000,2015-09-28 22:49:00
1508274565891207,980.65,96.11,154.33,221.56,20000,2015-10-09 16:17:24
1508274565891207,830.18,96.11,154.33,221.56,20000,2015-10-27 00:15:44
1508274565891207,993.29,96.11,154.33,221.56,20000,2015-10-02 20:48:54
1538309249157612,973.43,68.33,96.56,135.325,10000,2015-08-28 23:45:08
1538309249157612,814.59,68.33,96.56,135.325,10000,2015-10-21 21:06:02
1538309249157612,855.52,68.33,96.56,135.325,10000,2015-10-15 17:04:39
1538309249157612,828.28,68.33,96.56,135.325,10000,2015-10-16 17:13:37
1540571164649072,996.81,50.98,75.56,105.39,7000,2015-08-01 22:47:12
1540571164649072,866.45,50.98,75.56,105.39,7000,2015-10-24 19:47:59
1551312972663650,972.82,67.45,101.88,147.05,16000,2015-09-18 22:24:10
1551312972663650,902.51,67.45,101.88,147.05,16000,2015-08-10 19:08:53
1562104682001408,978.92,55.28,89.67,131.425,24000,2015-08-07 23:17:21
1562104682001408,940.4,55.28,89.67,131.425,24000,2015-08-29 16:41:30
1562104682001408,897.48,55.28,89.67,131.425,24000,2015-09-04 17:49:10
1562104682001408,898.93,55.28,89.67,131.425,24000,2015-08-01 22:42:47
1562104682001408,822.91,55.28,89.67,131.425,24000,2015-09-10 23:02:44
1562104682001408,813.5,55.28,89.67,131.425,24000,2015-10-02 14:50:34
1562104682001408,900.59,55.28,89.67,131.425,24000,2015-10-06 21:53:12
1562104682001408,905.5,55.28,89.67,131.425,24000,2015-09-03 19:50:27
1571950024675150,962.23,23.585,36.95,51.48,5000,2015-10-21 18:41:18
1582804611799136,986.04,86.36,138.87,187.9575,36000,2015-09-03 22:51:56
1582804611799136,940.75,86.36,138.87,187.9575,36000,2015-07-31 22:20:20
1582804611799136,830.6,86.36,138.87,187.9575,36000,2015-09-25 20:42:26
1582804611799136,978.35,86.36,138.87,187.9575,36000,2015-08-07 20:44:52
1582804611799136,994.52,86.36,138.87,187.9575,36000,2015-08-27 19:41:16
1582804611799136,999.55,86.36,138.87,187.9575,36000,2015-08-18 18:21:39
1582804611799136,931.43,86.36,138.87,187.9575,36000,2015-10-07 20:54:11
1582804611799136,923.5,86.36,138.87,187.9575,36000,2015-08-25 00:20:23
1582804611799136,969.58,86.36,138.87,187.9575,36000,2015-08-07 15:29:48
1615829389733620,915.77,44.765,70.47,97.44,14000,2015-08-07 19:49:28
1615829389733620,940.66,44.765,70.47,97.44,14000,2015-09-24 00:14:14
1615829389733620,915.39,44.765,70.47,97.44,14000,2015-08-16 14:23:45
1615829389733620,844.92,44.765,70.47,97.44,14000,2015-08-09 19:37:07
1615829389733620,975.11,44.765,70.47,97.44,14000,2015-09-11 22:43:27
1615829389733620,866.6,44.765,70.47,97.44,14000,2015-10-21 20:37:25
1615829389733620,873.0,44.765,70.47,97.44,14000,2015-09-14 17:52:08
1627133998042765,858.28,24.6925,33.01,39.87,2000,2015-09-12 23:51:41
1654474816562824,864.72,24.045,40.49,54.795,6000,2015-09-10 19:53:28
1654474816562824,992.43,24.045,40.49,54.795,6000,2015-08-27 19:16:18
1654474816562824,878.67,24.045,40.49,54.795,6000,2015-07-31 19:55:20
1655819415123756,916.01,40.25,59.8,79.0,10000,2015-09-25 22:46:44
1664685555838993,955.76,58.39,100.98,137.22,30000,2015-09-08 19:34:19
1664685555838993,928.06,58.39,100.98,137.22,30000,2015-08-03 19:32:03
1664685555838993,938.2,58.39,100.98,137.22,30000,2015-08-14 17:07:02
1664685555838993,920.5,58.39,100.98,137.22,30000,2015-08-06 17:08:06
1664685555838993,802.5,58.39,100.98,137.22,30000,2015-10-23 21:07:47
1664685555838993,931.25,58.39,100.98,137.22,30000,2015-09-10 04:37:39
1664685555838993,989.16,58.39,100.98,137.22,30000,2015-10-28 22:13:41
1668261999348087,826.61,19.6225,29.645,39.15,12000,2015-10-02 21:35:06
1668261999348087,845.93,19.6225,29.645,39.15,12000,2015-10-19 18:03:27
1668261999348087,820.39,19.6225,29.645,39.15,12000,2015-09-01 21:04:33
1668261999348087,892.77,19.6225,29.645,39.15,12000,2015-09-25 00:41:37
1668261999348087,844.69,19.6225,29.645,39.15,12000,2015-08-03 19:35:53
1668261999348087,947.32,19.6225,29.645,39.15,12000,2015-09-24 23:34:32
1668261999348087,926.7,19.6225,29.645,39.15,12000,2015-10-23 22:14:37
1688895281144247,944.0,36.7325,58.89,84.0775,12000,2015-10-09 21:29:05
1688895281144247,953.4,36.7325,58.89,84.0775,12000,2015-10-21 17:46:07
1688895281144247,915.49,36.7325,58.89,84.0775,12000,2015-08-13 17:22:48
1688895281144247,957.6,36.7325,58.89,84.0775,12000,2015-09-19 21:39:58
1688895281144247,801.26,36.7325,58.89,84.0775,12000,2015-10-24 18:48:50
1688895281144247,833.53,36.7325,58.89,84.0775,12000,2015-08-26 21:41:51
1691402616456783,975.47,15.1125,22.27,30.1675,8000,2015-08-26 17:52:53
1691402616456783,998.0,15.1125,22.27,30.1675,8000,2015-09-24 14:03:34
1691402616456783,937.26,15.1125,22.27,30.1675,8000,2015-09-02 19:31:57
1691402616456783,827.59,15.1125,22.27,30.1675,8000,2015-09-17 21:51:04
1691402616456783,903.3,15.1125,22.27,30.1675,8000,2015-08-11 20:01:50
1691402616456783,973.95,15.1125,22.27,30.1675,8000,2015-08-04 02:28:04
1691402616456783,897.92,15.1125,22.27,30.1675,8000,2015-09-05 18:24:08
1691402616456783,885.38,15.1125,22.27,30.1675,8000,2015-09-27 17:43:33
1701518284353388,934.49,87.085,147.99,211.64,21000,2015-09-16 16:19:38
1701518284353388,819.22,87.085,147.99,211.64,21000,2015-09-09 21:50:31
1701518284353388,950.93,87.085,147.99,211.64,21000,2015-10-01 22:42:37
1701518284353388,894.97,87.085,147.99,211.64,21000,2015-08-04 21:28:38
1701518284353388,831.92,87.085,147.99,211.64,21000,2015-10-17 19:15:13
1701518284353388,804.43,87.085,147.99,211.64,21000,2015-10-08 21:33:58
1701518284353388,900.45,87.085,147.99,211.64,21000,2015-08-24 19:53:58
1701518284353388,839.38,87.085,147.99,211.64,21000,2015-08-30 00:13:42
1701518284353388,855.03,87.085,147.99,211.64,21000,2015-10-28 21:34:56
1702788839758517,889.55,62.125,87.84,134.335,5000,2015-10-03 01:18:40
1702788839758517,890.7,62.125,87.84,134.335,5000,2015-10-23 20:22:46
1713761471587217,836.43,58.61,86.88,120.8,4000,2015-10-23 18:25:23
1716846938844184,856.06,30.1625,38.125,54.72,7000,2015-09-17 02:46:05
1740452094861972,805.05,33.4375,49.35,70.0625,10000,2015-10-26 21:36:45
1740452094861972,902.13,33.4375,49.35,70.0625,10000,2015-09-12 20:28:41
1740452094861972,817.21,33.4375,49.35,70.0625,10000,2015-08-07 19:33:21
1740452094861972,927.74,33.4375,49.35,70.0625,10000,2015-10-16 21:08:11
1740452094861972,929.56,33.4375,49.35,70.0625,10000,2015-09-17 00:29:44
1740452094861972,904.07,33.4375,49.35,70.0625,10000,2015-10-04 23:51:39
1742293159722384,935.07,48.9675,76.45,105.9075,20000,2015-09-24 21:42:14
1742293159722384,832.94,48.9675,76.45,105.9075,20000,2015-10-22 21:06:01
1742293159722384,810.14,48.9675,76.45,105.9075,20000,2015-10-24 21:52:44
1742293159722384,910.12,48.9675,76.45,105.9075,20000,2015-08-23 01:50:36
1742293159722384,940.45,48.9675,76.45,105.9075,20000,2015-10-24 22:18:51
1749458277555747,849.6,39.69,64.04,93.645,20000,2015-08-06 18:14:32
1749458277555747,992.29,39.69,64.04,93.645,20000,2015-10-26 23:26:19
1749458277555747,828.41,39.69,64.04,93.645,20000,2015-10-14 02:22:12
1749458277555747,947.61,39.69,64.04,93.645,20000,2015-08-08 16:52:39
1749458277555747,886.5,39.69,64.04,93.645,20000,2015-10-03 19:28:52
1749458277555747,982.35,39.69,64.04,93.645,20000,2015-10-14 16:08:20
1749458277555747,971.47,39.69,64.04,93.645,20000,2015-10-28 18:09:23
1749458277555747,997.51,39.69,64.04,93.645,20000,2015-10-17 04:16:07
1749458277555747,930.37,39.69,64.04,93.645,20000,2015-10-22 23:34:31
1749458277555747,934.82,39.69,64.04,93.645,20000,2015-08-14 19:51:54
1749458277555747,829.47,39.69,64.04,93.645,20000,2015-09-19 00:00:21
1749458277555747,823.94,39.69,64.04,93.645,20000,2015-10-29 17:11:20
1749458277555747,878.95,39.69,64.04,93.645,20000,2015-10-12 18:54:50
1749458277555747,842.65,39.69,64.04,93.645,20000,2015-08-13 00:10:22
1761568277897366,841.47,90.2675,145.225,208.98,30000,2015-08-31 01:24:55
1761568277897366,921.8,90.2675,145.225,208.98,30000,2015-10-03 22:27:45
1761568277897366,910.54,90.2675,145.225,208.98,30000,2015-10-09 18:59:30
1761568277897366,894.74,90.2675,145.225,208.98,30000,2015-08-01 01:23:58
1761568277897366,947.39,90.2675,145.225,208.98,30000,2015-10-23 21:36:04
1761568277897366,992.41,90.2675,145.225,208.98,30000,2015-09-21 16:59:50
1761568277897366,914.21,90.2675,145.225,208.98,30000,2015-10-23 18:23:59
1786706888116468,876.83,12.31,18.12,25.6,12000,2015-10-14 20:27:17
1786706888116468,907.45,12.31,18.12,25.6,12000,2015-08-24 01:36:44
1786706888116468,924.24,12.31,18.12,25.6,12000,2015-10-12 04:27:58
1786706888116468,918.22,12.31,18.12,25.6,12000,2015-10-13 18:07:03
1786706888116468,814.93,12.31,18.12,25.6,12000,2015-08-08 18:20:55
1786706888116468,864.2,12.31,18.12,25.6,12000,2015-10-21 20:23:55
1786706888116468,810.47,12.31,18.12,25.6,12000,2015-09-04 22:25:25
1786706888116468,989.22,12.31,18.12,25.6,12000,2015-09-16 22:39:12
1786706888116468,825.02,12.31,18.12,25.6,12000,2015-09-16 18:59:11
1786706888116468,996.55,12.31,18.12,25.6,12000,2015-08-03 22:18:56
1786706888116468,856.09,12.31,18.12,25.6,12000,2015-08-09 21:22:07
1786706888116468,963.81,12.31,18.12,25.6,12000,2015-07-31 22:21:16
1786706888116468,955.66,12.31,18.12,25.6,12000,2015-10-06 18:05:43
1790418788918417,947.3,26.275,41.37,56.5775,16000,2015-09-26 23:56:56
1790418788918417,932.85,26.275,41.37,56.5775,16000,2015-10-05 17:02:57
1790418788918417,840.45,26.275,41.37,56.5775,16000,2015-10-17 19:07:12
1790418788918417,946.95,26.275,41.37,56.5775,16000,2015-08-23 22:14:55
1790418788918417,920.8,26.275,41.37,56.5775,16000,2015-10-06 21:37:37
1790418788918417,979.07,26.275,41.37,56.5775,16000,2015-08-09 21:37:28
1790418788918417,939.44,26.275,41.37,56.5775,16000,2015-08-22 19:57:43
1790418788918417,833.86,26.275,41.37,56.5775,16000,2015-10-04 04:20:06
1800690977956392,852.33,28.54,45.7,60.97,14000,2015-08-23 20:15:32
1800690977956392,904.02,28.54,45.7,60.97,14000,2015-09-09 16:04:57
1800690977956392,815.55,28.54,45.7,60.97,14000,2015-10-14 21:47:58
1800690977956392,896.41,28.54,45.7,60.97,14000,2015-07-31 21:55:16
1800690977956392,904.81,28.54,45.7,60.97,14000,2015-09-13 21:29:39
1800690977956392,888.91,28.54,45.7,60.97,14000,2015-08-06 20:12:38
1800690977956392,969.4,28.54,45.7,60.97,14000,2015-10-29 17:00:01
1800690977956392,835.7,28.54,45.7,60.97,14000,2015-08-01 23:39:57
1809105277432987,828.0,87.6375,131.78,170.6675,10000,2015-10-24 18:37:15
1809105277432987,893.63,87.6375,131.78,170.6675,10000,2015-08-15 01:13:03
1818161941088271,969.27,26.26,37.43,52.47,6000,2015-10-29 15:05:49
1818161941088271,899.61,26.26,37.43,52.47,6000,2015-09-11 01:21:02
1827724345844879,952.09,46.98,81.63,120.3,10000,2015-08-13 00:16:42
1827724345844879,827.27,46.98,81.63,120.3,10000,2015-09-18 19:37:45
1827724345844879,995.83,46.98,81.63,120.3,10000,2015-08-20 17:11:43
1828893451751906,847.92,49.9775,89.665,137.7175,7000,2015-08-25 14:30:09
1828893451751906,806.42,49.9775,89.665,137.7175,7000,2015-08-14 18:40:25
1833346877787047,918.53,82.59,130.09,182.87,8000,2015-10-29 21:37:01
1833346877787047,995.74,82.59,130.09,182.87,8000,2015-08-06 20:21:12
1838946782417200,924.2,35.49,62.94,79.39,7000,2015-10-05 18:54:02
1838946782417200,883.32,35.49,62.94,79.39,7000,2015-09-17 21:05:10
1845720274833905,832.78,37.6825,61.335,84.6125,20000,2015-09-17 01:06:42
1845720274833905,810.32,37.6825,61.335,84.6125,20000,2015-08-04 23:27:42
1845720274833905,998.58,37.6825,61.335,84.6125,20000,2015-08-14 17:05:47
1845720274833905,869.63,37.6825,61.335,84.6125,20000,2015-08-17 18:52:10
1845720274833905,930.01,37.6825,61.335,84.6125,20000,2015-08-21 20:08:57
1845720274833905,903.36,37.6825,61.335,84.6125,20000,2015-08-27 01:49:19
1845720274833905,806.28,37.6825,61.335,84.6125,20000,2015-08-27 21:04:27
1845720274833905,920.42,37.6825,61.335,84.6125,20000,2015-09-06 02:02:21
1845720274833905,904.09,37.6825,61.335,84.6125,20000,2015-10-15 21:20:21
1845720274833905,920.61,37.6825,61.335,84.6125,20000,2015-07-31 20:46:42
1845720274833905,913.31,37.6825,61.335,84.6125,20000,2015-10-04 23:39:44
1845720274833905,940.17,37.6825,61.335,84.6125,20000,2015-10-16 18:38:02
1850995745665541,889.55,21.1875,34.17,45.9125,3000,2015-09-20 01:06:18
1850995745665541,925.71,21.1875,34.17,45.9125,3000,2015-08-08 14:12:32
1850995745665541,816.46,21.1875,34.17,45.9125,3000,2015-08-01 22:10:46
1865432240591358,997.91,43.325,69.33,100.04,15000,2015-10-18 01:16:11
1865432240591358,837.52,43.325,69.33,100.04,15000,2015-10-25 19:48:05
1865432240591358,819.21,43.325,69.33,100.04,15000,2015-09-26 20:14:40
1865432240591358,824.49,43.325,69.33,100.04,15000,2015-08-06 20:37:02
1865432240591358,804.93,43.325,69.33,100.04,15000,2015-09-03 23:20:17
1865432240591358,937.58,43.325,69.33,100.04,15000,2015-10-08 07:16:44
1865432240591358,880.45,43.325,69.33,100.04,15000,2015-09-03 13:34:06
1865432240591358,867.48,43.325,69.33,100.04,15000,2015-10-27 19:54:45
1865432240591358,982.5,43.325,69.33,100.04,15000,2015-09-15 23:39:06
1916247437596108,879.8,10.885,16.87,22.835,5000,2015-10-14 00:07:47
1916247437596108,888.42,10.885,16.87,22.835,5000,2015-10-16 21:07:37
1930721677192144,949.13,87.16,118.125,161.06,5000,2015-08-14 17:52:42
1934150487562155,812.31,53.35,95.99,146.65,10000,2015-08-01 19:05:24
1934150487562155,825.77,53.35,95.99,146.65,10000,2015-10-25 20:44:20
1934150487562155,909.68,53.35,95.99,146.65,10000,2015-10-21 22:10:42
1934150487562155,848.33,53.35,95.99,146.65,10000,2015-10-03 14:08:55
1943216273885700,981.17,28.21,44.87,63.09,14000,2015-10-15 19:48:01
1943216273885700,922.75,28.21,44.87,63.09,14000,2015-09-11 18:02:13
1943216273885700,866.66,28.21,44.87,63.09,14000,2015-09-15 19:23:34
1943216273885700,816.39,28.21,44.87,63.09,14000,2015-09-24 17:41:08
1943216273885700,825.14,28.21,44.87,63.09,14000,2015-08-27 21:12:12
1943216273885700,835.92,28.21,44.87,63.09,14000,2015-10-22 22:03:32
1943216273885700,863.61,28.21,44.87,63.09,14000,2015-10-09 19:18:32
1943216273885700,869.37,28.21,44.87,63.09,14000,2015-08-08 19:56:46
1943216273885700,929.49,28.21,44.87,63.09,14000,2015-10-09 17:54:41
1943216273885700,969.36,28.21,44.87,63.09,14000,2015-10-14 19:18:22
1943216273885700,926.6,28.21,44.87,63.09,14000,2015-09-24 22:00:59
1981294676906345,979.6,28.275,52.645,80.9475,5000,2015-10-01 19:22:21
1981294676906345,834.6,28.275,52.645,80.9475,5000,2015-08-31 14:07:21
1981294676906345,804.72,28.275,52.645,80.9475,5000,2015-08-23 01:48:53
1981294676906345,820.69,28.275,52.645,80.9475,5000,2015-08-22 19:13:13
1981294676906345,920.85,28.275,52.645,80.9475,5000,2015-09-26 22:50:50
1981294676906345,884.61,28.275,52.645,80.9475,5000,2015-10-08 22:18:26
1991581570861050,840.41,38.35,60.33,84.79,15000,2015-09-09 04:35:06
1991581570861050,918.77,38.35,60.33,84.79,15000,2015-08-06 00:53:01
1991581570861050,882.22,38.35,60.33,84.79,15000,2015-10-18 17:47:12
1991581570861050,840.14,38.35,60.33,84.79,15000,2015-09-12 19:06:47
1991581570861050,915.98,38.35,60.33,84.79,15000,2015-08-14 01:26:11
1997929794676601,890.55,73.12,120.05,179.42,21000,2015-09-29 21:28:00
1997929794676601,921.87,73.12,120.05,179.42,21000,2015-10-01 23:23:18
1997929794676601,943.53,73.12,120.05,179.42,21000,2015-09-06 23:07:37
1997929794676601,957.12,73.12,120.05,179.42,21000,2015-09-24 14:33:53
1997929794676601,933.23,73.12,120.05,179.42,21000,2015-09-23 21:18:37
1997929794676601,931.05,73.12,120.05,179.42,21000,2015-10-23 18:49:29
1997929794676601,991.87,73.12,120.05,179.42,21000,2015-09-03 19:23:22
1997929794676601,838.92,73.12,120.05,179.42,21000,2015-10-09 17:51:55
2000422161074606,849.76,30.4775,46.695,71.9325,5000,2015-09-11 02:41:51
2000422161074606,981.65,30.4775,46.695,71.9325,5000,2015-10-10 22:17:06
2006318724037943,978.63,34.18,57.21,81.4,12000,2015-08-24 17:59:00
2006318724037943,885.35,34.18,57.21,81.4,12000,2015-09-24 19:08:24
2006318724037943,939.01,34.18,57.21,81.4,12000,2015-09-30 20:01:33
2006318724037943,831.1,34.18,57.21,81.4,12000,2015-10-13 00:04:24
2006318724037943,934.04,34.18,57.21,81.4,12000,2015-10-05 22:02:53
2006318724037943,809.02,34.18,57.21,81.4,12000,2015-09-06 23:18:33
2009239634184904,994.87,55.045,95.66,128.22,10000,2015-08-30 00:45:44
2009239634184904,802.95,55.045,95.66,128.22,10000,2015-09-09 20:39:58
2011225415908789,848.88,43.3875,65.105,83.2975,10000,2015-09-25 22:30:56
2012803986778779,842.71,45.39,71.62,92.4,6000,2015-10-01 00:03:13
2012803986778779,978.69,45.39,71.62,92.4,6000,2015-09-11 19:43:51
2015751582522409,833.13,17.9,26.08,36.9025,20000,2015-10-26 20:30:14
2015751582522409,859.39,17.9,26.08,36.9025,20000,2015-09-23 17:16:27
2015751582522409,808.61,17.9,26.08,36.9025,20000,2015-09-20 20:16:52
2015751582522409,979.44,17.9,26.08,36.9025,20000,2015-08-30 19:44:46
2015751582522409,851.28,17.9,26.08,36.9025,20000,2015-09-08 22:17:50
